structure_name,entity_id,entity_type,experiment_name,timestamp,lattice_a,lattice_b,lattice_c,alpha,beta,gamma,metal_B,halogen_X,total_atoms,total_octahedra,cell_volume,cutoff_ref_ligand,central_atom_index,central_atom_symbol,central_x,central_y,central_z,zeta,delta,sigma,theta_mean,theta_min,theta_max,mean_bond_distance,bond_distance_variance,octahedral_volume,is_octahedral,num_axial_ligands,num_equatorial_ligands,total_ligands,axial_central_axial_angle,deviation_from_180,is_linear,total_axial_bridges,total_equatorial_bridges,avg_axial_central_axial_angle,avg_central_equatorial_central_angle,cis_angle_mean,cis_angle_std,cis_angle_min,cis_angle_max,trans_angle_mean,trans_angle_std,trans_angle_min,trans_angle_max,bond_distance_min,bond_distance_max,bond_distance_range,molecular_formula,num_atoms,molecular_size_max,molecular_size_mean,is_spacer_molecule,is_a_site_molecule,mol_H_count,mol_C_count,mol_N_count,mol_O_count,mol_F_count,mol_S_count,mol_Cl_count,mol_Br_count,mol_I_count,vector_angle_between_planes_deg,vector_distance_between_centers_angstrom,vector_low_plane_vs_z_axis_deg,vector_high_plane_vs_z_axis_deg,vector_analysis_available,penetration_mol1_formula,penetration_mol1_n1_to_low,penetration_mol1_low_to_high,penetration_mol1_high_to_n2,penetration_mol1_total_length,penetration_mol2_formula,penetration_mol2_n1_to_low,penetration_mol2_low_to_high,penetration_mol2_high_to_n2,penetration_mol2_total_length,penetration_n1_to_low_diff,penetration_low_to_high_diff,penetration_high_to_n2_diff,penetration_analysis_available,spacer_total_H,spacer_total_C,spacer_total_N,perovskite_name,halogen,n_slab,molecule_name,contcar_path,penetration_n1_to_low,penetration_low_to_high,penetration_high_to_n2,penetration_total_length,penetration_length_difference,penetration_n1_x,penetration_n1_y,penetration_n1_z,penetration_n2_x,penetration_n2_y,penetration_n2_z,analysis_timestamp
MAPbCl3_n2_[NH3+]C1CCC([NH3+])CC1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:23.708300,7.937923815933455,7.803219579267213,16.08464409813889,86.92325212033583,89.59484845729078,88.5024759584485,Pb,Cl,82,4,994.5128053012843,3.5,,MOL,4.231057127631749,4.095268768065752,13.220209768256955,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,16.10343608456206,6.957874504357216,False,True,6,1,1,0,0,0,0,0,0,8.950145162395037,5.920235998942507,8.664517917122676,1.8452760061316515,True,,,,,,,,,,,,,,False,44,14,6,MAPbCl3,Cl,2,[NH3+]C1CCC([NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]C1CCC([NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:26.545231,7.584709641048133,7.835282030626088,21.846234408787062,88.5128611511942,88.55593208952688,89.62010490717321,Pb,Cl,98,4,1297.4127398947376,3.5,,MOL,4.1479520592745125,4.0215517865098604,9.950375444057807,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C8H22N2,32.0,13.904679891264061,6.589891478074218,True,False,22,8,2,0,0,0,0,0,0,1.3699499687531493,10.857920790882869,0.2561627158821179,1.29112480540252,True,,,,,,,,,,,,,,True,56,18,6,MAPbCl3,Cl,2,[NH3+]CCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+]/CONTCAR,0.32756486414897246,12.056592159024667,0.4801683722930245,12.864325395466667,3.552713678800501e-15,7.466668136302108,4.188837449690999,4.316018408312567,1.0541723876396236,4.387995505070096,15.46640415154189,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:29.587720,7.859234562504255,7.784743486120753,21.968734517544586,95.38211880261844,90.21935695334122,89.56406015502402,Pb,Cl,118,4,1338.122854480818,3.5,,MOL,4.165613257190004,1.4914937117548868,18.279077444459404,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,20.90299578440727,8.23825973778779,False,True,6,1,1,0,0,0,0,0,0,0.9477197765411455,10.607035033522662,4.65328515214893,3.824626934265336,True,,,,,,,,,,,,,,False,68,26,6,MAPbCl3,Cl,2,[NH3+]CCCC1CCC(CCC[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:34.974204,7.670419185495611,7.763506343052165,20.079665974758676,80.86932746150725,80.14506581814858,90.11329840722685,Pb,Cl,94,4,1162.6376578159857,3.5,,MOL,4.692305898339334,5.455636062857696,17.063939590203688,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,19.155172849487773,7.7411195785038105,False,True,6,1,1,0,0,0,0,0,0,2.008518294468218,8.17650356893365,11.178388505455413,12.93039806580382,True,,,,,,,,,,,,,,False,48,22,6,MAPbCl3,Cl,2,[NH3+]CCC1=CC=C(CC[NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCC1=CC=C(CC[NH3+])C=C1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:35.931879,7.914778464137039,7.527986054698755,17.198241507108087,86.48766967866446,80.92661009189402,89.5613018607079,Pb,Cl,80,4,1009.9866644822841,3.5,,MOL,5.44696863876248,4.3553377471155,14.487974235185966,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,18.026594194742106,7.431243017684025,False,True,6,1,1,0,0,0,0,0,0,8.690441084151818,5.937626577669855,8.573212783489483,6.287632452336202,True,,,,,,,,,,,,,,False,44,12,6,MAPbCl3,Cl,2,[NH3+]CCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:38.314006,7.60426850694628,7.874000995886894,18.279159906653806,77.13255584710112,89.29667901861062,89.31491177421663,Pb,Cl,86,4,1066.8703739258156,3.5,,MOL,2.468503544668185,5.760594643306527,15.358403160808022,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,17.96464789644961,7.315509485507299,False,True,6,1,1,0,0,0,0,0,0,3.1221173336223087,7.27432825085819,10.649097310347567,7.757299267186267,True,,,,,,,,,,,,,,False,48,14,6,MAPbCl3,Cl,2,[NH3+]CCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:44.654919,7.775625990595573,7.769319767527055,18.829728314995762,93.07848473114939,86.68362237163655,89.8715166552793,Pb,Cl,106,4,1133.9687003442266,3.5,,MOL,4.308909099075749,3.8921712333249,15.399782790824192,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,18.866347326676244,7.711401028171336,False,True,6,1,1,0,0,0,0,0,0,5.359626486504063,8.218400675478753,5.017133751036854,2.087271428641752,True,,,,,,,,,,,,,,False,60,22,6,MAPbCl3,Cl,2,[NH3+]CCC1CCC(CC[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:45.608614,8.330263108001015,7.776036263163006,18.50871086249355,88.43072880078415,90.73390810639731,91.50840212822759,Pb,Cl,110,4,1197.9755537584579,3.5,,MOL,4.35411641563069,3.755934899424565,8.276580411056697,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C10H26N2,38.0,12.248561962994327,5.508859495015512,True,False,26,10,2,0,0,0,0,0,0,1.806483051193075,8.010692656405544,1.6523997944952786,0.4091544068053439,True,,,,,,,,,,,,,,True,64,22,6,MAPbCl3,Cl,2,CC(C)(CC[NH3+])C(C)(C)CC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]/CONTCAR,1.1623091380176713,9.564082966816613,0.8039874553246409,11.530379560158927,1.7763568394002505e-15,8.20924873225356,4.232559488623076,3.761493828937033,0.825421138558313,4.172315741280735,12.617289307538691,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CCC[NH3+])CCC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:46.437004,7.821321701638131,7.615636638333323,19.972387880100708,87.9489104909569,81.93433650280245,89.61371952535845,Pb,Cl,104,4,1177.117718441627,3.5,,MOL,4.926289849831559,3.755624528071195,9.416234948767457,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C9H24N2,35.0,13.10546325081522,5.941034165614882,True,False,24,9,2,0,0,0,0,0,0,8.328336833637465,8.53631751363026,8.692595158674639,4.526865929277518,True,,,,,,,,,,,,,,True,60,20,6,MAPbCl3,Cl,2,CC(C)(CCC[NH3+])CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CCC[NH3+])CCC[NH3+]/CONTCAR,0.06553868981290474,9.487466189406979,0.29765806924631927,9.850662948466201,1.7763568394002505e-15,6.690545978767736,3.870179329661612,4.926946953096777,2.42154393796294,4.3900597596891915,13.789277709639531,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CC1CCC(C[NH3+])CC1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:47.303945,7.9663358429707065,7.969716383736675,16.80107344597483,90.10962806074849,91.59703655792806,89.43522127095065,Pb,Cl,94,4,1066.2231163776992,3.5,,MOL,3.1253498139182803,4.183339316678166,13.729468445056071,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,16.555311941617305,7.426348918723605,False,True,6,1,1,0,0,0,0,0,0,1.8515897196056719,5.511221410622991,1.1433265706804963,2.9783908683847917,True,,,,,,,,,,,,,,False,52,18,6,MAPbCl3,Cl,2,[NH3+]CC1CCC(C[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CC1CCC(C[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CC[NH3+])CC[NH3+],molecule_2,molecule,CONTCAR,2025-08-06 13:13:48.082642,8.035381219879055,7.533172679984668,17.461906166313273,89.78011175911018,92.3692873171508,91.60636661551602,Pb,Cl,92,4,1055.6801732512838,3.5,,MOL,3.7808428049964022,3.0964403310434054,7.832743881036904,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C7H20N2,29.0,10.335527517807813,5.305164177104519,True,False,20,7,2,0,0,0,0,0,0,2.377702407512705,7.123643361059377,0.18987244469072306,2.388210499011953,True,,,,,,,,,,,,,,True,52,16,6,MAPbCl3,Cl,2,CC(C)(CC[NH3+])CC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CC[NH3+])CC[NH3+]/CONTCAR,0.6306831785096887,6.341492730960515,0.4025398479156551,7.374715757385859,0.0,0.7515753428174616,3.397503923347803,3.9042477599400436,0.49194360868620446,3.5842779093151793,11.272024856394111,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N,molecule_2,molecule,CONTCAR,2025-08-06 13:13:52.583777,7.805381427494387,8.338633844687179,22.62204541354416,74.03900272482537,88.26491164799403,91.20320398705768,Pb,Cl,134,4,1414.313719607211,3.5,,MOL,4.2326297104306825,5.401085073836023,10.824185038999481,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C14H34N2,50.0,13.469675935715367,5.898116813544548,True,False,34,14,2,0,0,0,0,0,0,1.5574844584514815,11.22078496507617,14.4267063031296,12.902500209214471,True,,,,,,,,,,,,,,True,80,30,6,MAPbCl3,Cl,2,CC(C)(CCCC[NH3+])C(C)(C)CCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[NH3+]/CONTCAR,1.240992505715502,13.084920917069686,0.919984357097745,15.245897779882931,1.7763568394002505e-15,7.585885058435008,2.7481117661806898,4.709496832929999,1.0457581329309797,9.349975368236889,16.79583357707138,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]C1=CC=C([NH3+])C=C1,molecule_2,molecule,CONTCAR,2025-08-06 13:13:58.179925,8.268710696952706,7.051491228682157,15.749234170701316,84.63908703605898,85.8569666224671,89.73816577404743,Pb,Cl,70,4,911.8785046117636,3.5,,MOL,4.507270230631481,4.414027719865884,13.038075190911655,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,16.839091452576707,7.079275246568144,False,True,6,1,1,0,0,0,0,0,0,6.751861705283414,4.798960233044653,0.8193797436928459,6.6045334729690435,True,,,,,,,,,,,,,,False,32,14,6,MAPbCl3,Cl,2,[NH3+]C1=CC=C([NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]C1=CC=C([NH3+])C=C1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:02.023617,7.890156965961281,7.506654896402632,19.60029441766095,85.07914580820427,78.11307441783836,89.43866641210961,Pb,Cl,92,4,1131.7813053380708,3.5,,MOL,5.05887481834578,4.53503237062557,16.604934577703325,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,20.67050448585256,8.160300033103598,False,True,6,1,1,0,0,0,0,0,0,11.097973430924863,7.965552815789899,9.859527639510482,9.087748910643445,True,,,,,,,,,,,,,,False,52,16,6,MAPbCl3,Cl,2,[NH3+]CCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCCCCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:02.955204,7.709165091358746,7.871853823404787,22.31317500053024,107.28403477984543,78.53064758915502,90.20845725264194,Pb,Cl,110,4,1264.8947155381536,3.5,,MOL,6.147937650169636,-1.3403900313010535,18.568488789337554,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,21.489055540785838,7.4858200819089005,False,True,6,1,1,0,0,0,0,0,0,3.834908882781936,9.85938032559152,21.1154568821467,21.922453728815174,True,,,,,,,,,,,,,,False,64,22,6,MAPbCl3,Cl,2,[NH3+]CCCCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:03.515564,7.736946870466768,7.847701108354806,16.599639625850553,89.83508376975921,89.26524507529685,90.06350671347248,Pb,Cl,74,4,1007.796702395786,3.5,,MOL,4.05013551288331,3.413421237635057,7.186746054219135,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C4H14N2,20.0,10.775663966120812,5.309347974340134,True,False,14,4,2,0,0,0,0,0,0,0.5772537285709244,6.344881496710901,0.48620589465835484,0.22371259511618508,True,,,,,,,,,,,,,,True,40,10,6,MAPbCl3,Cl,2,[NH3+]CCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCC[NH3+]/CONTCAR,0.784211129469691,7.902929437445261,0.6719113667195264,9.359051933634477,1.7763568394002505e-15,7.7116563550497705,4.355130776636379,4.096406724371139,0.7070546281759744,4.008856207073496,10.293785336882879,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CCCC[NH3+])CCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:07.425388,7.849600406530766,7.8000536016414905,21.75810798635068,85.45679681118477,101.30398810928345,90.70459426361785,Pb,Cl,116,4,1302.2353604947652,3.5,,MOL,2.2402513904205397,3.098896743831157,17.940788949606397,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,21.923489871258198,8.330592063668115,False,True,6,1,1,0,0,0,0,0,0,4.238466179627675,10.082341458947445,10.084112915606246,12.838251731957767,True,,,,,,,,,,,,,,False,68,24,6,MAPbCl3,Cl,2,CC(C)(CCCC[NH3+])CCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CCCC[NH3+])CCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(C[NH3+])C[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:08.024047,7.837388044396231,7.738631988162553,15.81697730318176,89.31903168206505,89.31885152503496,89.96461301866027,Pb,Cl,80,4,959.174494350117,3.5,,MOL,4.3030621807938525,3.5787456915059814,7.031022654975523,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C5H16N2,23.0,9.247718931811445,4.792102757713358,True,False,16,5,2,0,0,0,0,0,0,0.2791797594639605,4.603517569475083,1.817572013371516,1.5396930026363576,True,,,,,,,,,,,,,,True,44,12,6,MAPbCl3,Cl,2,CC(C)(C[NH3+])C[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(C[NH3+])C[NH3+]/CONTCAR,0.04300066209028607,7.684126513942113,0.36498413117601536,8.092111307208414,0.0,7.212088570461658,3.9417247340876735,4.493252390608913,0.6988395574874746,4.010554457858724,9.294826629581658,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CC1=CC=C(C[NH3+])C=C1,molecule_3,molecule,CONTCAR,2025-08-06 13:13:09.445415,7.824782470530638,7.725284249796407,17.7938382370305,90.9915786260203,91.31106222037754,89.88167949934756,Pb,Cl,82,4,1075.1697188995545,3.5,,MOL,4.151209689676602,3.7024976402086054,7.812412066755996,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C8H14N2,24.0,11.847490309398317,5.6536077549828185,True,False,14,8,2,0,0,0,0,0,0,0.18801682011656495,6.432639622750404,1.2409104122976242,1.428224023217476,True,,,,,,,,,,,,,,True,40,18,6,MAPbCl3,Cl,2,[NH3+]CC1=CC=C(C[NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CC1=CC=C(C[NH3+])C=C1/CONTCAR,0.7422569722963175,9.030336802166888,0.6158411330347726,10.388434907497977,0.0,7.683288333311585,3.6333316364292956,4.09596665017451,0.4152335694901457,3.63778102236874,11.518563229565023,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:16.124906,7.873954188972671,7.598050876673932,15.27858909736884,86.02637593582132,87.74359933228443,89.45578948278038,Pb,Cl,68,4,911.1422319917666,3.5,,MOL,4.02675594967032,3.9749187271941757,6.857499884341251,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C3H12N2,17.0,8.341150454570395,4.7848679623547365,True,False,12,3,2,0,0,0,0,0,0,0.29039293378117514,4.094917146209957,0.028224122391371495,0.31841567195147863,True,,,,,,,,,,,,,,True,36,8,6,MAPbCl3,Cl,2,[NH3+]CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCC[NH3+]/CONTCAR,0.03469372078036371,7.118240270756873,0.5849522592838753,7.668498809260385,0.0693874415607274,7.421889753379781,3.544965395312812,4.514671709760711,1.22479626581627,4.52756559700705,8.923345335428222,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCCCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:16.780612,7.948482779539651,7.711142289507894,20.938554317734077,86.43917401197253,109.44439766180113,90.5388495142678,Pb,Cl,104,4,1207.743818025333,3.5,,MOL,0.8969770309364603,2.983564714616711,16.482830610805962,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,21.12272604376732,8.093083772515255,False,True,6,1,1,0,0,0,0,0,0,21.38376563539459,8.75469423571629,12.916552169993984,17.389228414824483,True,,,,,,,,,,,,,,False,60,20,6,MAPbCl3,Cl,2,[NH3+]CCCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3,molecule_3,molecule,CONTCAR,2025-08-06 13:13:19.784423,8.433758162669138,7.697945943011969,20.607079934930745,88.8917006989391,100.96738736322834,91.52831019492729,Pb,Cl,122,4,1312.824238640425,3.5,,MOL,-0.20505168004831784,3.9840145073333644,17.013861276437595,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,19.77500959212501,7.152849368108166,False,True,6,1,1,0,0,0,0,0,0,0.6604836893866944,9.845725605752591,10.6260342633967,11.249342314285743,True,,,,,,,,,,,,,,False,72,26,6,MAPbCl3,Cl,2,CC(C)(CCC[NH3+])C(C)(C)CCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C,molecule_3,molecule,CONTCAR,2025-08-06 13:13:22.719134,7.793978668082047,7.754146513302929,21.904413918956255,96.08202730022704,96.97602942062892,90.21352353770695,Pb,Cl,106,4,1306.4265235825874,3.5,,MOL,3.486004961642821,2.690393347495805,9.378434295374145,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C12H22N2,36.0,13.611539361315597,6.469734855429247,True,False,22,12,2,0,0,0,0,0,0,1.3842132713581496,10.309232173969429,9.420943798859092,10.335353593616635,True,,,,,,,,,,,,,,True,56,26,6,MAPbCl3,Cl,2,[NH3+]CCCC1=CC=C(CCC[NH3+])C=C1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C1/CONTCAR,0.539594079567023,11.491036547694378,0.5685697956580205,12.599200422919424,3.552713678800501e-15,0.0431100993662925,3.9719189522267526,4.025723596273844,5.83231072764861,2.0442458983597,15.048839488787333,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]C1CCC([NH3+])CC1,molecule_3,molecule,CONTCAR,2025-08-06 13:13:23.708300,7.937923815933455,7.803219579267213,16.08464409813889,86.92325212033583,89.59484845729078,88.5024759584485,Pb,Cl,82,4,994.5128053012843,3.5,,MOL,4.274367365581124,3.4348767170346903,7.013506477325808,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,C6H16N2,24.0,9.28088640072711,4.911674369427476,True,False,16,6,2,0,0,0,0,0,0,8.950145162395037,5.920235998942507,8.664517917122676,1.8452760061316515,True,,,,,,,,,,,,,,True,44,14,6,MAPbCl3,Cl,2,[NH3+]C1CCC([NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]C1CCC([NH3+])CC1/CONTCAR,1.1257101818825423,6.909998328953013,0.7193556133946335,8.755064124230188,0.0,7.6603806762188205,3.81432793395227,4.385037257426511,0.9371504329286925,5.212037770549839,9.81603441520241,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+],molecule_3,molecule,CONTCAR,2025-08-06 13:13:26.545231,7.584709641048133,7.835282030626088,21.846234408787062,88.5128611511942,88.55593208952688,89.62010490717321,Pb,Cl,98,4,1297.4127398947376,3.5,,MOL,4.309815650995262,4.46059488198491,18.286401531480564,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,21.395031656701537,8.46909456109197,False,True,6,1,1,0,0,0,0,0,0,1.3699499687531493,10.857920790882869,0.2561627158821179,1.29112480540252,True,,,,,,,,,,,,,,False,56,18,6,MAPbCl3,Cl,2,[NH3+]CCCCCCCC[NH3+],/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+]/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1,molecule_3,molecule,CONTCAR,2025-08-06 13:13:29.587720,7.859234562504255,7.784743486120753,21.968734517544586,95.38211880261844,90.21935695334122,89.56406015502402,Pb,Cl,118,4,1338.122854480818,3.5,,MOL,3.3387887732620745,3.3204185073286814,18.073151002089638,,,,,,,,,,False,0,0,0,,,False,0,0,,,,,,,,,,,,,,CH6N,8.0,22.216712239812896,8.52649371671394,False,True,6,1,1,0,0,0,0,0,0,0.9477197765411455,10.607035033522662,4.65328515214893,3.824626934265336,True,,,,,,,,,,,,,,False,68,26,6,MAPbCl3,Cl,2,[NH3+]CCCC1CCC(CCC[NH3+])CC1,/home/dotempo/Documents/DION-JACOBSON/BULKS/MAPbCl3/MAPbCl3_n2_[NH3+]CCCC1CCC(CCC[NH3+])CC1/CONTCAR,,,,,,,,,,,,2025-08-06T13:16:20.930085
