experiment_name,halogen,n_layers,layer_number,octahedra_count,zeta_mean,zeta_std,zeta_min,zeta_max,zeta_count,delta_mean,delta_std,delta_min,delta_max,delta_count,sigma_mean,sigma_std,sigma_min,sigma_max,sigma_count,theta_mean_mean,theta_mean_std,theta_mean_min,theta_mean_max,theta_mean_count,theta_min_mean,theta_min_std,theta_min_min,theta_min_max,theta_min_count,theta_max_mean,theta_max_std,theta_max_min,theta_max_max,theta_max_count,mean_bond_distance_mean,mean_bond_distance_std,mean_bond_distance_min,mean_bond_distance_max,mean_bond_distance_count,bond_distance_variance_mean,bond_distance_variance_std,bond_distance_variance_min,bond_distance_variance_max,bond_distance_variance_count,octahedral_volume_mean,octahedral_volume_std,octahedral_volume_min,octahedral_volume_max,octahedral_volume_count
MAPbI3_n3_[NH3+]C1CCC([NH3+])CC1,I,3,1,2,0.17272641141798117,3.0146455308299736e-05,0.17269626496267287,0.17275655787328947,2,9.19090379823297e-05,2.8451258189733674e-07,9.162452540043236e-05,9.219355056422704e-05,2,42.21099041157767,0.027526282550468295,42.1834641290272,42.23851669412814,2,116.05377787508256,0.09155311307971203,115.96222476200285,116.14533098816227,2,93.24609980402414,0.05960613162564954,93.18649367239848,93.30570593564978,2,138.86145594614098,0.123500094533739,138.73795585160724,138.98495604067472,2,3.2084167213057917,6.0618134708922966e-05,3.208356103171083,3.208477339440501,2,0.0009461058152067522,2.893004385263163e-06,0.0009432128108214891,0.0009489988195920154,2,43.705,0.004999999999999005,43.7,43.71,2
MAPbI3_n3_[NH3+]C1CCC([NH3+])CC1,I,3,2,2,0.00803475618546945,0.0005149835486155663,0.007519772636853883,0.008549739734085016,2,2.3186837888739705e-07,2.6811847439510047e-08,2.05056531447887e-07,2.586802263269071e-07,2,27.522031135414423,0.2969667095305084,27.225064425883915,27.81899784494493,2,104.81493282026096,0.46999488577322523,104.34493793448775,105.2849277060342,2,95.80854278510212,0.20265401857083987,95.60588876653128,96.01119680367296,2,113.82132285541982,0.7373357529755822,113.08398710244424,114.5586586083954,2,3.1937991633821565,9.751324686391172e-06,3.19378941205747,3.193808914706843,2,2.365141006519538e-06,2.7350475355432884e-07,2.091636252965209e-06,2.6386457600738668e-06,2,43.215,0.004999999999999005,43.21,43.22,2
MAPbI3_n3_[NH3+]C1CCC([NH3+])CC1,I,3,3,2,0.17438829317631055,0.00015622131380399473,0.17423207186250655,0.17454451449011454,2,9.387213669595983e-05,3.461943246470107e-07,9.352594237131283e-05,9.421833102060685e-05,2,43.28553439995332,0.0864508013466434,43.19908359860668,43.371985201299964,2,118.9439000771015,0.14651220852856284,118.79738786857294,119.09041228563007,2,95.11276969110777,0.05303398898347211,95.0597357021243,95.16580368009124,2,142.77503046309528,0.23999042807365356,142.5350400350216,143.01502089116892,2,3.208719461971307,0.00010139934411879103,3.208618062627188,3.2088208613154254,2,0.000966496085428048,3.503290568088169e-06,0.0009629927948599598,0.0009699993759961362,2,43.7,0.0,43.7,43.7,2
MAPbCl3_n1_[NH3+]CCCCCC[NH3+],Cl,1,1,2,0.13690350650484762,0.0025181222759407262,0.1343853842289069,0.13942162878078834,2,0.00010699932642335483,7.445900080105941e-06,9.955342634324889e-05,0.00011444522650346077,2,28.91279162258148,1.7532103050030514,27.15958131757843,30.66600192758453,2,88.86143070267264,10.578669993269529,78.2827607094031,99.44010069594216,2,73.3922549506856,11.981159316839499,61.411095633846095,85.37341426752509,2,104.33060645465966,9.17618066969954,95.15442578496013,113.5067871243592,2,2.8527154214402892,0.002947921312633106,2.849767500127656,2.8556633427529223,2,0.0008706346390018269,5.8795051005857465e-05,0.0008118395879959695,0.0009294296900076844,2,30.835,0.07499999999999929,30.76,30.91,2
MAPbI3_n2_[NH3+]C1CCC([NH3+])CC1,I,2,1,2,0.18413302361361317,0.04785380093180147,0.1362792226818117,0.23198682454541464,2,0.0001239947094709331,5.652321455050872e-05,6.74714949204244e-05,0.00018051792402144185,2,56.42056249900897,0.8671315684035719,55.5534309306054,57.287694067412545,2,178.97457842495763,23.115463032993006,155.85911539196462,202.09004145795063,2,133.42290915595112,18.173717857997474,115.24919129795364,151.5966270139486,2,224.52624769396414,28.057208207988523,196.46903948597563,252.58345590195268,2,3.1845061798434715,9.214765836307315e-05,3.1844140321851087,3.184598327501835,2,0.0012574070480642486,0.0005731336478169699,0.0006842734002472789,0.0018305406958812186,2,42.36,0.08999999999999986,42.27,42.45,2
MAPbI3_n2_[NH3+]C1CCC([NH3+])CC1,I,2,2,2,0.2738764253974284,0.016494189286238914,0.2573822361111895,0.2903706146836673,2,0.0002984657859827585,8.075670512548156e-05,0.00021770908085727697,0.0003792224911082401,2,64.31069315473553,8.763937539864806,55.54675561487073,73.07463069460034,2,174.49525420293867,22.06824182761129,152.42701237532737,196.56349603054994,2,132.12984494136714,10.31036484219328,121.81948009917386,142.44020978356042,2,216.86066346451017,33.8261188130293,183.03454465148087,250.68678227753946,2,3.1826787258484748,0.0021896263882907885,3.180489099460184,3.184868352236766,2,0.00302441942494084,0.0008221808419343606,0.0022022385830064795,0.0038466002668752007,2,42.215,0.09500000000000242,42.12,42.31,2
MAPbCl3_n2_CC(C)(C[NH3+])C[NH3+],Cl,2,1,2,0.3780466199371302,0.05337898913623973,0.32466763080089045,0.4314256090733699,2,0.0006228838098414672,0.00015567737676893496,0.0004672064330725322,0.0007785611866104021,2,40.14508918691126,0.09391397428729675,40.05117521262396,40.23900316119855,2,132.80393611448574,0.9010619230105021,131.90287419147523,133.70499803749624,2,107.61612723680499,7.703633821281429,99.91249341552356,115.31976105808641,2,157.99174499216645,9.505757667302461,148.485987324864,167.49750265946892,2,2.877732804527009,0.00015532363682790873,2.877577480890181,2.877888128163837,2,0.005158455590154477,0.0012897750729416626,0.0038686805172128136,0.006448230663096139,2,31.46,0.0,31.46,31.46,2
MAPbCl3_n2_CC(C)(C[NH3+])C[NH3+],Cl,2,2,2,0.5488474969794024,0.011989357480794549,0.5368581394986078,0.5608368544601969,2,0.0015193204216500129,0.00016625072276634726,0.0013530696988836657,0.0016855711444163602,2,65.82798705973221,11.27687047309368,54.55111658663853,77.10485753282589,2,186.31854929816876,30.50395038887153,155.81459890929725,216.8224996870403,2,130.8552709060703,14.49045667315022,116.36481423292008,145.34572757922052,2,241.78182769026722,46.51744410459281,195.2643835856744,288.29927179486003,2,2.8834323653748903,0.001958997486503744,2.8814733678883866,2.885391362861394,2,0.01263003446519155,0.001365075260566331,0.01126495920462522,0.013995109725757881,2,31.15,0.33999999999999986,30.81,31.49,2
MAPbCl3_n3_[NH3+]CC1CCC(C[NH3+])CC1,Cl,3,1,2,0.2260434244821683,0.005980179945827668,0.22006324453634063,0.23202360442799597,2,0.00029370623331057184,3.144956967219577e-05,0.00026225666363837607,0.0003251558029827676,2,40.493867076371664,7.564191743637473,32.92967533273419,48.05805882000914,2,142.7926889937961,37.913320273756675,104.87936872003944,180.7060092675528,2,121.94831126571654,29.94347577070942,92.00483549500713,151.89178703642597,2,163.63706672187567,45.88316477680395,117.75390194507173,209.52023149867964,2,2.8849962960133952,0.0028008448912710815,2.8821954511221244,2.8877971409046665,2,0.0024440708387942645,0.0002570148754725413,0.002187055963321723,0.0027010857142668056,2,31.65,0.22000000000000064,31.43,31.87,2
MAPbCl3_n3_[NH3+]CC1CCC(C[NH3+])CC1,Cl,3,2,2,0.16388362145888413,0.0008730072301110781,0.16301061422877305,0.1647566286889952,2,0.00015613001169335303,5.448045955786044e-06,0.00015068196573756699,0.00016157805764913907,2,55.3832182711855,2.6542624434767106,52.72895582770879,58.03748071466221,2,201.19722018373812,4.299608371586473,196.89761181215167,205.4968285553246,2,165.83465984559834,12.06683810116931,153.76782174442903,177.90149794676765,2,236.55978052187794,3.467621357996407,233.09215916388152,240.02740187987433,2,2.8466523403288573,0.0016777220923189784,2.844974618236538,2.848330062421176,2,0.0012652410279026353,4.563919190268026e-05,0.001219601835999955,0.0013108802198053156,2,30.22,0.02999999999999936,30.19,30.25,2
MAPbCl3_n3_[NH3+]CC1CCC(C[NH3+])CC1,Cl,3,3,2,0.18056488292395612,0.012502751876855012,0.1680621310471011,0.19306763480081113,2,0.00018174307185745905,3.260593747792094e-05,0.0001491371343795381,0.00021434900933537998,2,41.874300493723034,8.494716164587409,33.379584329135625,50.36901665831044,2,126.87704936182611,21.225459113512287,105.65159024831382,148.1025084753384,2,111.45758421438936,17.645713541374363,93.811870673015,129.10329775576372,2,142.29651450926286,24.805204685650196,117.49130982361265,167.10171919491304,2,2.8570757888322937,0.0013096357058146602,2.855766153126479,2.8583854245381084,2,0.0014837915782084745,0.00026751854456544385,0.0012162730336430308,0.0017513101227739185,2,30.810000000000002,0.13000000000000078,30.68,30.94,2
MAPbCl3_n2_[NH3+]CCCC[NH3+],Cl,2,1,2,0.1256785078348499,0.0025036005717087306,0.12317490726314118,0.12818210840655864,2,7.622847189653802e-05,8.88943626155992e-06,6.73390356349781e-05,8.511790815809794e-05,2,43.51593592148394,3.676597587293422,39.839338334190515,47.19253350877736,2,129.20389897858246,8.518742388866258,120.6851565897162,137.72264136744872,2,113.41368141709049,10.298681260368376,103.11500015672212,123.71236267745887,2,144.9941165400744,6.738803517364133,138.25531302271028,151.73292005743855,2,2.870636448825577,0.0004272142545944657,2.870209234570982,2.871063663080171,2,0.0006281866276447523,7.344084745967001e-05,0.0005547457801850823,0.0007016274751044223,2,31.295,0.034999999999998366,31.26,31.33,2
MAPbCl3_n2_[NH3+]CCCC[NH3+],Cl,2,2,2,0.4635987126100578,0.02038269088041833,0.4432160217296395,0.48398140349047614,2,0.0013856117477722431,0.00011465746814903473,0.0012709542796232084,0.0015002692159212779,2,72.8129198619103,1.4801695233155314,71.33275033859476,74.29308938522583,2,216.1351112329178,3.877829423815143,212.25728180910266,220.01294065673295,2,166.27837361381052,9.35908470415599,156.9192889096545,175.6374583179665,2,265.9918488520251,1.6034258565256607,264.38842299549947,267.5952747085508,2,2.837683510840261,0.0016394469001193013,2.836044063940142,2.8393229577403805,2,0.011158636692486755,0.0009361659478019282,0.010222470744684827,0.012094802640288683,2,29.465,0.02499999999999858,29.44,29.49,2
MAPbBr3_n1_CC(C)(CC[NH3+])CC[NH3+],Br,1,1,2,0.27045350301974613,0.04013754173546635,0.23031596128427978,0.3105910447552125,2,0.0003218699462621561,6.431318072816567e-05,0.0002575567655339904,0.00038618312699032175,2,67.71739519836272,0.3870372217058957,67.33035797665683,68.10443242006862,2,215.52564313543934,6.945215718857199,208.58042741658215,222.47085885429655,2,197.1977479054525,1.7533295542820468,195.44441835117047,198.95107745973456,2,233.85353836542618,12.13710188343235,221.71643648199384,245.99064024885854,2,2.9964135830300362,0.00023819946498693234,2.9961753835650495,2.9966517824950234,2,0.0028898157093051307,0.0005769760685688417,0.002312839640736289,0.003466791777873972,2,35.260000000000005,0.010000000000001563,35.25,35.27,2
MAPbCl3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Cl,2,1,2,0.4296011671772937,0.08210994334781763,0.34749122382947606,0.5117111105251113,2,0.0009274522831933188,0.00041438980905801105,0.0005130624741353077,0.0013418420922513298,2,76.69878813371463,0.3879204022901277,76.3108677314245,77.08670853600475,2,230.7601989893515,1.2759106509386413,229.48428833841285,232.03610964029014,2,178.65983111248485,0.20061347182556233,178.4592176406593,178.86044458431041,2,282.86056686621816,2.351207830051692,280.5093590361665,285.21177469626986,2,2.9103737990270577,0.0016883285245230528,2.9086854705025345,2.9120621275515806,2,0.007859851481731489,0.0035191114740422227,0.004340740007689266,0.011378962955773711,2,31.939999999999998,0.040000000000000924,31.9,31.98,2
MAPbCl3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Cl,2,2,2,0.42940512073236836,0.022941204727145115,0.40646391600522325,0.4523463254595135,2,0.0010529341986557348,5.637804512353018e-05,0.0009965561535322045,0.0011093122437792649,2,63.015921457578045,4.491060946669052,58.524860510908994,67.5069824042471,2,187.3797530079898,9.712678115828552,177.66707489216125,197.09243112381836,2,129.68227558400787,23.457354096304428,106.22492148770343,153.13962968031228,2,245.07723043197177,4.0319978646472805,241.0452325673245,249.10922829661905,2,2.868309158815735,0.0027148649042729733,2.8655942939114616,2.8710240237200075,2,0.008663583334135737,0.0004802322720717858,0.008183351062063951,0.009143815606207523,2,30.82,0.07000000000000028,30.75,30.89,2
MAPbI3_n3_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,I,3,1,2,0.24392621409024606,0.0009361166402293009,0.24299009745001676,0.24486233073047536,2,0.0002071332372681022,1.3062842283996772e-06,0.0002058269530397025,0.00020843952149650187,2,41.25398110816548,0.060730187728388785,41.193250920437094,41.31471129589387,2,91.89124743339005,0.020670479246170714,91.87057695414389,91.91191791263623,2,73.96581154157059,0.22090628645248245,73.7449052551181,74.18671782802306,2,109.81668332520952,0.26224724494481677,109.55443608026471,110.07893057015434,2,3.196315575565791,2.2434264352888533e-06,3.1963133321393555,3.196317818992226,2,0.002116162912923235,1.3348536216355438e-05,0.0021028143767068794,0.0021295114491395903,2,43.16,0.0,43.16,43.16,2
MAPbI3_n3_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,I,3,2,2,0.013169330867277562,0.00017992949724154883,0.012989401370036013,0.013349260364519111,2,6.029886889102163e-07,1.591062360560264e-08,5.870780653046137e-07,6.18899312515819e-07,2,34.59770309472678,0.16875283136745622,34.428950263359326,34.76645592609424,2,98.0812538472153,0.4245396687230638,97.65671417849224,98.50579351593836,2,74.68315611151591,0.28322148241959155,74.39993462909632,74.9663775939355,2,121.47935158291469,0.5658578550265148,120.91349372788817,122.0452094379412,2,3.1872581960741098,3.322530999438911e-05,3.1872249707641154,3.187291421384104,2,6.125526455356722e-06,1.6150218642884828e-07,5.964024268927873e-06,6.28702864178557e-06,2,42.94,0.0,42.94,42.94,2
MAPbI3_n3_[NH3+]CCC1=CC=C(CC[NH3+])C=C1,I,3,3,2,0.24373079395570318,0.0014161984672806938,0.2423145954884225,0.24514699242298388,2,0.00021288887871350723,3.1910409010816384e-07,0.00021256977462339905,0.00021320798280361538,2,41.46850154055465,0.04112047595213397,41.427381064602514,41.50962201650678,2,92.03218131713516,0.6385411086369359,91.39364020849823,92.6707224257721,2,74.18922548076458,0.4406077418086696,73.74861773895591,74.62983322257325,2,109.87513715350575,0.8364744754651809,109.03866267804057,110.71161162897093,2,3.1958941783844956,0.00011153431218824394,3.1957826440723074,3.196005712696684,2,0.002174391800933615,3.411015358608955e-06,0.002170980785575006,0.002177802816292224,2,43.14,0.0,43.14,43.14,2
MAPbCl3_n1_[NH3+]CCCC[NH3+],Cl,1,1,2,0.1658688877211314,0.018006455854159498,0.1478624318669719,0.1838753435752909,2,0.00014480883106092305,2.3143493603639745e-05,0.00012166533745728332,0.0001679523246645628,2,40.683895245264196,0.870975708241815,39.81291953702238,41.55487095350601,2,142.55861832818715,4.118069499999464,138.4405488281877,146.67668782818663,2,123.5888768128821,8.056260353635892,115.53261645924621,131.645137166518,2,161.52835984349224,0.17987864636307904,161.34848119712916,161.70823848985532,2,2.853970528134556,0.0026601035640476667,2.8513104245705083,2.8566306316986037,2,0.0011798417570679563,0.00019070607513470327,0.000989135681933253,0.0013705478322026596,2,30.725,0.054999999999999716,30.67,30.78,2
MAPbI3_n1_[NH3+]CCCCC[NH3+],I,1,1,2,0.22637634837819753,0.0005683976649897282,0.2258079507132078,0.22694474604318726,2,0.00019631234715833818,4.5008240369324136e-07,0.00019586226475464495,0.00019676242956203144,2,27.83161565354864,0.017764002195832518,27.813851651352806,27.84937965574447,2,71.04647157353135,0.10328300854762062,70.94318856498373,71.14975458207897,2,61.81461396056659,0.07663669852873767,61.73797726203785,61.89125065909533,2,80.27832918649611,0.12992931856649648,80.14839986792961,80.4082585050626,2,3.1929794633421427,6.245428481199689e-05,3.192917009057331,3.193041917626955,2,0.002001427695614359,4.66693850221904e-06,0.00199676075711214,0.002006094634116578,2,43.22,0.0,43.22,43.22,2
MAPbCl3_n2_[NH3+]CC1CCC(C[NH3+])CC1,Cl,2,1,2,0.29524394854088,0.04282785978725401,0.252416088753626,0.338071808328134,2,0.0003482872433069167,9.142043178256512e-05,0.0002568668115243516,0.00043970767508948183,2,60.49392649806849,8.446641672048017,52.04728482602047,68.9405681701165,2,181.42216095324937,34.32028342672412,147.10187752652524,215.74244437997348,2,135.40193045316772,35.49599960459925,99.90593084856849,170.89793005776698,2,227.44239145333097,33.144567248849,194.29782420448197,260.58695870217997,2,2.886732177985396,0.005244863326664628,2.8814873146587314,2.8919770413120607,2,0.0028995964266169075,0.0007512828322681216,0.002148313594348786,0.0036508792588850294,2,31.56,0.2699999999999996,31.29,31.83,2
MAPbCl3_n2_[NH3+]CC1CCC(C[NH3+])CC1,Cl,2,2,2,0.2697030301680996,0.04899765301573633,0.22070537715236327,0.31870068318383593,2,0.00038971434334412997,0.00014439722743709308,0.0002453171159070369,0.000534111570781223,2,42.70088312132509,2.2986966325902074,40.402186488734884,44.9995797539153,2,122.9749509933551,20.510010777156005,102.46494021619908,143.4849617705111,2,100.9449630007816,22.398105628142503,78.5468573726391,123.3430686289241,2,145.00493898592862,18.6219159261695,126.38302305975911,163.6268549120981,2,2.861050475977915,0.003357047845920391,2.8576934281319946,2.8644075238238353,2,0.0031928277295270547,0.0011894671568130628,0.002003360572713992,0.004382294886340118,2,30.939999999999998,0.15000000000000036,30.79,31.09,2
MAPbI3_n2_CC(C)(C[NH3+])C[NH3+],I,2,1,2,0.3085657705620404,0.0001884156010201199,0.30837735496102026,0.3087541861630605,2,0.0003577476129641028,3.215565780467929e-07,0.000357426056386056,0.0003580691695421496,2,82.29324492420096,0.32398026256905865,81.9692646616319,82.61722518677001,2,221.61865866148034,0.8975072656898249,220.7211513957905,222.51616592717016,2,174.4094271229431,0.8514716372323363,173.55795548571078,175.26089876017545,2,268.8278902000176,0.9435428941472992,267.8843473058703,269.7714330941649,2,3.206773950442127,0.00017593588917663716,3.20659801455295,3.2069498863313033,2,0.0036788618798599335,3.7103674951942996e-06,0.0036751515123647394,0.003682572247355128,2,42.535,0.004999999999999005,42.53,42.54,2
MAPbI3_n2_CC(C)(C[NH3+])C[NH3+],I,2,2,2,0.1275477493835393,0.002237815761422679,0.12530993362211662,0.12978556514496198,2,6.16579347735813e-05,2.0956825363719773e-06,5.956225223720932e-05,6.375361730995327e-05,2,71.62724823120007,0.060935292224037596,71.56631293897603,71.6881835234241,2,252.8247588880096,0.56633533341207,252.25842355459753,253.39109422142167,2,182.81416593798346,0.6083267296969836,182.20583920828648,183.42249266768044,2,322.8353518380357,0.5243439371271847,322.3110079009085,323.3596957751629,2,3.1797541531825866,3.2330259522872495e-06,3.1797509201566343,3.179757386208539,2,0.000623413252774741,2.118783571290777e-05,0.0006022254170618332,0.0006446010884876487,2,41.88,0.0,41.88,41.88,2
MAPbI3_n2_[NH3+]CCCCCCC[NH3+],I,2,1,2,0.1601475238402701,0.0001546014726834244,0.15999292236758667,0.16030212531295351,2,9.087508270216058e-05,2.746507946750786e-07,9.06004319074855e-05,9.114973349683566e-05,2,35.306376280694465,0.002097701634141913,35.30427857906032,35.30847398232861,2,103.01726245756234,0.01335430644432023,103.00390815111803,103.03061676400667,2,78.97500024108282,0.029924931897802765,78.94507530918501,79.00492517298062,2,127.05952467404187,0.05663354478643612,127.00289112925543,127.1161582188283,2,3.193689651703991,7.767172105332953e-05,3.1936119799829377,3.1937673234250443,2,0.0009268945004596167,2.8464277977929917e-06,0.0009240480726618237,0.0009297409282574097,2,43.175,0.004999999999999005,43.17,43.18,2
MAPbI3_n2_[NH3+]CCCCCCC[NH3+],I,2,2,2,0.163811963212545,0.0005033749746055083,0.16330858823793948,0.1643153381871505,2,9.348295367482436e-05,1.6261793557646297e-07,9.33203357392479e-05,9.364557161040082e-05,2,35.32426906542347,0.02997440908239213,35.29429465634108,35.354243474505864,2,103.02218485168814,0.08633489313039178,102.93584995855775,103.10851974481854,2,78.74835331244503,0.01808415550657827,78.73026915693846,78.76643746795162,2,127.29601639093124,0.1545856307542195,127.14143076017702,127.45060202168546,2,3.1936971722902117,0.00010106030092171814,3.19359611198929,3.1937982325911336,2,0.0009534981307978156,1.5983100560653567e-06,0.0009518998207417503,0.000955096440853881,2,43.175,0.004999999999999005,43.17,43.18,2
MAPbCl3_n1_[NH3+]CCCCCCC[NH3+],Cl,1,1,2,0.36491382602157474,0.06784745553171012,0.2970663704898646,0.43276128155328486,2,0.0006386100203474474,0.00023292103103910965,0.00040568898930833775,0.000871531051386557,2,84.8783931560751,4.451433108428326,80.42696004764679,89.32982626450344,2,246.9309968049882,1.500811098554351,245.43018570643386,248.43180790354256,2,173.5469665941946,3.9120670208204587,169.63489957337416,177.45903361501507,2,320.31502701578177,0.910444823711714,319.40458219207005,321.2254718394935,2,2.854849537088363,0.003720558013706299,2.8511289790746566,2.858570095102069,2,0.005209734441649679,0.0019119144269394927,0.003297820014710186,0.0071216488685891715,2,30.0,0.05000000000000071,29.95,30.05,2
MAPbCl3_n1_[NH3+]CCCC1CCC(CCC[NH3+])CC1,Cl,1,1,2,0.23155691968381809,0.043757297549578356,0.18779962213423973,0.27531421723339644,2,0.0002604956323467052,6.0362268738638306e-05,0.00020013336360806685,0.00032085790108534346,2,50.190281600080965,11.52561834385017,38.664663256230796,61.715899943931134,2,139.92313934050148,53.05722363859798,86.86591570190349,192.98036297909945,2,123.19088145412249,47.37306723612624,75.81781421799626,170.56394869024874,2,156.65539722688047,58.74138004106973,97.91401718581074,215.3967772679502,2,2.8473055377042105,0.0020655032490510816,2.845240034455159,2.8493710409532613,2,0.0021125879664130997,0.0004924301651468641,0.0016201578012662353,0.0026050181315599636,2,30.39,0.08999999999999986,30.3,30.48,2
MAPbI3_n2_[NH3+]CCCCCCCC[NH3+],I,2,1,2,0.12465676207326282,0.016899889824045333,0.10775687224921748,0.14155665189730815,2,6.048953114320126e-05,1.9076259133498718e-05,4.141327200970255e-05,7.956579027669998e-05,2,24.863081883325755,2.241723159313729,22.621358724012026,27.104805042639484,2,67.61281173785613,1.7763843921999083,65.83642734565622,69.38919613005604,2,52.399160740469625,6.1893945398062975,46.20976620066333,58.588555280275926,2,82.82646273524263,2.6366257554064845,80.18983697983614,85.46308849064911,2,3.1872346786381813,0.0020404109424307926,3.1851942676957505,3.189275089580612,2,0.0006142329145007602,0.00019299882886134333,0.00042123408563941693,0.0008072317433621036,2,43.019999999999996,0.05000000000000071,42.97,43.07,2
MAPbI3_n2_[NH3+]CCCCCCCC[NH3+],I,2,2,2,0.1985880290223474,0.04166698135338831,0.1569210476689591,0.2402550103757357,2,0.00015424146757161421,5.186264326985594e-05,0.00010237882430175827,0.00020610411084147015,2,41.66739474071506,0.8983105604894988,40.76908418022556,42.56570530120456,2,97.69723779162325,4.977941915929499,92.71929587569375,102.67517970755274,2,77.20846214719299,2.167542617407598,75.0409195297854,79.3760047646006,2,118.1860134360535,7.788341214451393,110.39767222160211,125.97435465050489,2,3.1908429000719747,0.0016196490657218732,3.189223251006253,3.1924625491376966,2,0.0015709426340998443,0.0005296327728526571,0.0010413098612471873,0.0021005754069525016,2,42.95,0.0400000000000027,42.91,42.99,2
MAPbI3_n2_CC(C)(CCC[NH3+])CCC[NH3+],I,2,1,2,0.17294299339249153,0.0007671849653794194,0.1721758084271121,0.17371017835787095,2,0.00010616898276755153,2.025822337239897e-06,0.00010414316043031164,0.00010819480510479143,2,32.987893163251314,0.10770040177006024,32.880192761481254,33.095593565021375,2,98.3590481320543,0.07989052673703156,98.27915760531727,98.43893865879133,2,79.53440165133475,0.42268571879725414,79.11171593253749,79.957087370132,2,117.18369461277382,0.2629046653231981,116.92078994745063,117.44659927809703,2,3.1886297828986634,0.000147141162451625,3.1884826417362118,3.188776924061115,2,0.0010794601604504424,2.069688927373685e-05,0.0010587632711767055,0.0011001570497241792,2,42.989999999999995,0.010000000000001563,42.98,43.0,2
MAPbI3_n2_CC(C)(CCC[NH3+])CCC[NH3+],I,2,2,2,0.16566143696750157,0.0008065044374625518,0.16485493253003902,0.16646794140496413,2,0.00010253666373510477,1.0430696967974159e-06,0.00010149359403830735,0.00010357973343190219,2,33.129902002669546,0.07513071431683471,33.05477128835271,33.20503271698638,2,98.84930906929728,0.003058789975817433,98.84625027932147,98.8523678592731,2,80.93446147784462,0.7216186725200231,80.2128428053246,81.65608015036464,2,116.76415666074996,0.7277362524716509,116.03642040827832,117.49189291322162,2,3.189022141924468,0.00044147480823619745,3.188580667116232,3.1894636167327044,2,0.0010427866998608064,1.0896592495505389e-05,0.001031890107365301,0.0010536832923563118,2,42.995,0.015000000000000568,42.98,43.01,2
MAPbI3_n2_[NH3+]CCCCCCCCCC[NH3+],I,2,1,2,0.13356597330467546,0.05398738701941275,0.07957858628526271,0.1875533603240882,2,8.735815763893827e-05,6.700527930030794e-05,2.0352878338630328e-05,0.0001543634369392462,2,27.58549933563016,0.026246544186420806,27.55925279144374,27.61174587981658,2,83.8076746907604,5.4767764232558775,78.33089826750452,89.28445111401628,2,69.66109554613789,2.7742859765976746,66.8868095695402,72.43538152273555,2,97.95425383538291,8.17926686991406,89.77498696546886,106.13352070529697,2,3.1959391950288403,0.0007210936618966546,3.1952181013669434,3.1966602886907367,2,0.0008925874926873679,0.0006847964356666708,0.000207791057020697,0.0015773839283540387,2,43.34,0.019999999999999574,43.32,43.36,2
MAPbI3_n2_[NH3+]CCCCCCCCCC[NH3+],I,2,2,2,0.21079024311163796,0.03014237702211564,0.18064786608952232,0.2409326201337536,2,0.00017041005396507426,5.895614476015589e-05,0.00011145390920491836,0.00022936619872523015,2,42.276316920078166,5.822993017576643,36.45332390250152,48.09930993765481,2,113.37663267781974,25.68528511492851,87.69134756289124,139.06191779274826,2,91.96355212883469,18.89360622343903,73.06994590539567,110.85715835227373,2,134.7897132268048,32.47696400641799,102.31274922038679,167.26667723322277,2,3.2029229798393306,0.0028445090411592933,3.2000784707981715,3.20576748888049,2,0.0017492639289652195,0.0006079199244063857,0.0011413440045588339,0.0023571838533716053,2,43.45,0.22000000000000242,43.23,43.67,2
MAPbBr3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Br,3,1,2,0.26172899333185895,0.026015537514628262,0.2357134558172307,0.2877445308464872,2,0.0003116499746245918,1.3713856098930728e-05,0.0002979361185256611,0.00032536383072352253,2,58.98706520765217,1.4137598734380745,57.5733053342141,60.40082508109025,2,181.4562023131862,4.3842997372623245,177.07190257592387,185.84050205044852,2,139.6304887545898,5.0596067163461385,134.57088203824367,144.69009547093594,2,223.2819158717826,3.7089927581784963,219.57292311360408,226.99090862996107,2,3.0072637433533713,0.0008329841362391122,3.006430759217132,3.0080967274896104,2,0.0028183801972188477,0.00012246175332486812,0.0026959184438939796,0.002940841950543716,2,35.715,0.014999999999997016,35.7,35.73,2
MAPbBr3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+],Br,3,2,2,0.28033643491874893,0.031847747474666344,0.2484886874440826,0.3121841823934153,2,0.00030906239342376885,4.9132238703911987e-05,0.00025993015471985684,0.0003581946321276808,2,53.52798625023751,1.9747315705783208,51.55325467965919,55.50271782081583,2,163.55595680485447,2.4773059277456895,161.07865087710877,166.03326273260015,2,125.35824238727099,6.477860708963213,118.88038167830778,131.8361030962342,2,201.75367122243796,1.5232488534718271,200.23042236896612,203.27692007590977,2,3.007380446751441,0.001727118232232705,3.0056533285192084,3.009107564983674,2,0.0027957758045681763,0.00044757928134957865,0.0023481965232185977,0.003243355085917755,2,35.754999999999995,0.02500000000000213,35.73,35.78,2
