experiment,halogen_X,n_octahedra,molecule_number,molecule_key,molecule_formula,n1_to_low_plane,low_plane_to_high_plane,high_plane_to_n2,total_length,penetration_percentage,penetration_asymmetry
MAPbCl3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,3,1,molecule_4,C12H22N2,0.25341536002876136,9.90026300028642,0.6563822725054207,10.810060632820601,9.189630947257271,-0.40296691247665933
MAPbCl3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,3,2,molecule_5,C12H22N2,0.171700114706684,9.78739074299384,0.9048124359826485,10.863903293683173,10.998973873194327,-0.7331123212759645
MAPbBr3_n3_CC(C)(CC[NH3+])CC[NH3+]_analysis,Br,3,1,molecule_1,C7H20N2,0.5803126973045342,5.951041995800744,0.7869345412323977,7.318289234337675,22.974921694414316,-0.20662184392786354
MAPbBr3_n3_CC(C)(CC[NH3+])CC[NH3+]_analysis,Br,3,2,molecule_5,C7H20N2,0.43706390638366066,5.943617521204906,0.9873856062952012,7.368067033883767,23.966035963735663,-0.5503216999115406
MAPbI3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,I,1,1,molecule_0,C10H24N2,0.5005669033972429,7.063360553635876,0.8578597224984831,8.421787179531604,19.232015916226644,-0.3572928191012402
MAPbI3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,I,1,2,molecule_1,C10H24N2,0.6837915975934779,8.473864365947984,0.6695520747293299,9.827208038270793,15.97079695730305,0.01423952286414798
MAPbBr3_n1_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,Br,1,1,molecule_0,C9H24N2,0.02981652575406261,11.694680580249251,0.057063760848238,11.60780029364695,0.7429043145396359,-0.027247235094175388
MAPbBr3_n1_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,Br,1,2,molecule_1,C9H24N2,0.09335841481127212,11.598246615706783,0.11878873557031594,11.386099465325195,1.8291312248378162,-0.02543032075904382
MAPbCl3_n2_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,2,1,molecule_1,C12H22N2,0.539594079567023,11.491036547694378,0.5685697956580205,12.599200422919424,9.643724224751432,-0.028975716090997472
MAPbCl3_n2_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Cl,2,2,molecule_3,C12H22N2,0.4376080177286393,10.93026982076896,0.26572682638747686,11.633604664885075,6.434743658200339,0.17188119134116242
MAPbI3_n1_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,I,1,1,molecule_0,C10H26N2,1.0956049588475691,9.411644509089445,1.253161746725791,11.760411214662804,24.955964957080575,-0.1575567878782218
MAPbI3_n1_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,I,1,2,molecule_1,C10H26N2,1.1697038056134808,9.199200403849074,1.2353834327466533,11.604287642209208,26.14452488016037,-0.06567962713317255
MAPbBr3_n3_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,Br,3,1,molecule_0,C12H28N2,0.5812636475343983,12.459879322224483,0.8869381918775654,13.928081161636447,11.783435468697967,-0.3056745443431671
MAPbBr3_n3_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,Br,3,2,molecule_3,C12H28N2,0.2650263028399642,11.766627566502626,0.29598333592568754,12.327637205268276,4.767803141511343,-0.03095703308572334
MAPbBr3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Br,2,1,molecule_1,C14H34N2,1.0412904974925372,13.801905547859151,0.433866496039502,15.277062541391192,10.688067589050082,0.6074240014530352
MAPbBr3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Br,2,2,molecule_2,C14H34N2,0.019264862081642565,11.89238314878045,0.1741258716697921,12.085773882531884,1.6261730834939223,-0.15486100958814952
MAPbBr3_n1_[NH3+]CCC1=CC=C(CC[NH3+])C=C1_analysis,Br,1,1,molecule_0,C10H18N2,0.2530539574042826,9.519787806542455,0.25248805300577737,10.025329816952514,5.310433600868994,0.0005659043985052348
MAPbBr3_n1_[NH3+]CCC1=CC=C(CC[NH3+])C=C1_analysis,Br,1,2,molecule_1,C10H18N2,0.3987025762008558,10.350247255171336,0.4042058327615975,11.15315566413379,7.757383849562559,-0.005503256560741687
MAPbI3_n1_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,I,1,1,molecule_0,C12H28N2,0.5478981469217142,10.16970889151534,0.3658658073099249,11.08347284574698,8.985153498287438,0.18203233961178933
MAPbI3_n1_[NH3+]CCCC1CCC(CCC[NH3+])CC1_analysis,I,1,2,molecule_1,C12H28N2,0.9480781594302291,11.937101014567254,1.1383231603767734,14.023502334374259,17.47829156560622,-0.19024500094654428
MAPbI3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,I,3,1,molecule_0,C10H26N2,0.9832989442714898,9.5962088006906,1.1393317213936847,11.718839466355774,22.11947144701997,-0.15603277712219488
MAPbI3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,I,3,2,molecule_5,C10H26N2,1.0157267527309595,9.8000191957478,0.9869082577097897,11.80265420618855,20.43501109987302,0.028818495021169732
MAPbBr3_n3_[NH3+]CCCCCC[NH3+]_analysis,Br,3,1,molecule_1,C6H18N2,0.6059832233752581,7.841114803110778,0.8376442445378502,9.284742271023886,18.41099772369591,-0.23166102116259213
MAPbBr3_n3_[NH3+]CCCCCC[NH3+]_analysis,Br,3,2,molecule_5,C6H18N2,0.6226468647865392,7.8686945204117755,0.7361826844395086,9.227524069637823,17.268805463233804,-0.11353581965296944
MAPbI3_n3_[NH3+]CCCCCC[NH3+]_analysis,I,3,1,molecule_0,C6H18N2,0.974811541524796,8.978557581351284,0.9793053218398049,10.932674444715884,21.764262752219317,-0.004493780315008911
MAPbI3_n3_[NH3+]CCCCCC[NH3+]_analysis,I,3,2,molecule_5,C6H18N2,0.5689508586777594,6.390872655711714,0.5762146772205283,7.536038191610002,17.918766302983975,-0.007263818542768918
MAPbBr3_n3_[NH3+]CC1CCC(C[NH3+])CC1_analysis,Br,3,1,molecule_1,C8H20N2,0.48414317063125917,5.773526739614782,0.31683821195325174,6.574508122199293,13.873346720447572,0.16730495867800743
MAPbBr3_n3_[NH3+]CC1CCC(C[NH3+])CC1_analysis,Br,3,2,molecule_2,C8H20N2,0.0947548873484697,5.71159846952896,0.3977473319673869,6.204100688844817,8.62284388413028,-0.30299244461891717
MAPbCl3_n3_[NH3+]C1CCC([NH3+])CC1_analysis,Cl,3,1,molecule_1,C6H16N2,0.9146943555713075,7.059605629450937,0.20982229341103173,8.184122278433277,15.928887646232425,0.7048720621602758
MAPbCl3_n3_[NH3+]C1CCC([NH3+])CC1_analysis,Cl,3,2,molecule_5,C6H16N2,0.31956272354108306,4.995853305902895,0.40102181957690525,5.716437849020884,14.42365295767542,-0.08145909603582219
MAPbBr3_n2_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Br,2,1,molecule_1,C8H22N2,0.8948324680671612,7.9059483291041746,1.2021078946141288,10.002888691785465,26.52357788580304,-0.3072754265469676
MAPbBr3_n2_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Br,2,2,molecule_2,C8H22N2,0.8501419627675206,8.66422611587032,1.213353642252865,10.727721720890706,23.816271383322587,-0.3632116794853444
MAPbI3_n1_[NH3+]C1CCC([NH3+])CC1_analysis,I,1,1,molecule_0,C6H16N2,0.30369227791287773,8.022810034509417,0.29678408020147157,8.623286392623768,7.484613938650581,0.006908197711406161
MAPbI3_n1_[NH3+]C1CCC([NH3+])CC1_analysis,I,1,2,molecule_1,C6H16N2,0.7234858335296506,8.306723152990543,0.33101327976189604,9.361222266282088,12.694525793987868,0.39247255376775453
MAPbI3_n3_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,3,1,molecule_0,C11H28N2,0.7938721029905603,10.3603206810287,0.7849169702475055,11.939109754266767,15.238805070281899,0.008955132743054817
MAPbI3_n3_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,3,2,molecule_5,C11H28N2,0.7517840501626131,10.360333507555643,0.8233196992869788,11.935437257005235,15.203214725673565,-0.07153564912436572
MAPbCl3_n3_[NH3+]CCCCCCC[NH3+]_analysis,Cl,3,1,molecule_1,C7H20N2,0.6833317024602314,8.571245608065738,0.5152953398809681,9.769872650406935,13.984280665266017,0.16803636257926335
MAPbCl3_n3_[NH3+]CCCCCCC[NH3+]_analysis,Cl,3,2,molecule_2,C7H20N2,0.26641508943151987,9.504325763885364,0.40681324823879494,10.17755410155568,7.083388705261501,-0.14039815880727508
MAPbCl3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Cl,3,1,molecule_0,C14H34N2,1.5001917686336306,12.878879926326615,1.0284998505572116,15.407571545517454,19.634406358753044,0.47169191807641897
MAPbCl3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Cl,3,2,molecule_3,C14H34N2,0.16905514865709811,10.733001467353008,0.1737298421816723,11.075786458191777,3.193747731065099,-0.004674693524574197
MAPbI3_n1_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,I,1,1,molecule_0,C9H24N2,0.5063963650099863,8.851537071217109,0.5460371562840138,9.90397059251111,11.889839163824321,-0.03964079127402753
MAPbI3_n1_CC(C)(CCC[NH3+])CCC[NH3+]_analysis,I,1,2,molecule_1,C9H24N2,0.5509915215952643,8.85242997913222,0.4982362674419856,9.901657768169468,11.85242686483359,0.0527552541532787
MAPbCl3_n3_CC(C)(C[NH3+])C[NH3+]_analysis,Cl,3,1,molecule_1,C5H16N2,0.3244002039421467,7.5341680834268345,0.11103121154953235,7.969599498918514,5.7794226339270605,0.21336899239261434
MAPbCl3_n3_CC(C)(C[NH3+])C[NH3+]_analysis,Cl,3,2,molecule_5,C5H16N2,0.6908479764188196,4.196409942757513,0.11714795077968296,5.004405869956016,19.254456504970495,0.5737000256391366
MAPbCl3_n2_[NH3+]CCCCCCCCCC[NH3+]_analysis,Cl,2,1,molecule_1,C10H26N2,1.0526108510983108,11.487007672125475,0.4303106630634068,12.96992918628719,12.909554485283357,0.622300188034904
MAPbCl3_n2_[NH3+]CCCCCCCCCC[NH3+]_analysis,Cl,2,2,molecule_2,C10H26N2,0.05540528378402754,11.119564402587864,0.38820938554045487,11.452368504344289,3.989496829761062,-0.33280410175642733
MAPbBr3_n2_CC(C)(C[NH3+])C[NH3+]_analysis,Br,2,1,molecule_1,C5H16N2,0.20901845968355728,7.36319596483386,1.1140382246927065,8.686252649210125,17.96851110163434,-0.9050197650091493
MAPbBr3_n2_CC(C)(C[NH3+])C[NH3+]_analysis,Br,2,2,molecule_3,C5H16N2,0.1489482281459836,7.44939826575646,1.282010266164127,8.88035676006657,19.209048076916073,-1.1330620380181435
MAPbCl3_n1_[NH3+]CCC[NH3+]_analysis,Cl,1,1,molecule_0,C3H12N2,0.4987108208752121,3.7736291307531054,0.6569940707991881,4.929334022427505,30.62582070548505,-0.15828324992397602
MAPbCl3_n1_[NH3+]CCC[NH3+]_analysis,Cl,1,2,molecule_1,C3H12N2,0.7317864216737979,6.953983755291491,0.19329999928426989,7.8790701762495585,13.302970692937588,0.538486422389528
MAPbI3_n1_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,1,1,molecule_0,C11H28N2,0.685109165313888,10.537120909203121,0.6411278890658473,11.863357963582855,12.586332317980709,0.04398127624804071
MAPbI3_n1_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,1,2,molecule_1,C11H28N2,0.7185950454481251,10.536608728031068,0.612103134466942,11.867306907946135,12.6292834275505,0.10649191098118316
MAPbBr3_n1_[NH3+]CCCC[NH3+]_analysis,Br,1,1,molecule_0,C4H14N2,0.3101522633632442,7.323850776300132,0.6885445310318263,8.322547570695203,13.6362253259834,-0.37839226766858214
MAPbBr3_n1_[NH3+]CCCC[NH3+]_analysis,Br,1,2,molecule_1,C4H14N2,0.1839614043373669,7.306253680285586,0.5837190152516839,8.073934099874638,10.507168970336707,-0.399757610914317
MAPbCl3_n2_[NH3+]CCC1=CC=C(CC[NH3+])C=C1_analysis,Cl,2,1,molecule_1,C10H18N2,0.31446271856328584,9.041002305050402,0.38271155087634523,9.738176574490033,7.711249769842244,-0.0682488323130594
MAPbCl3_n2_[NH3+]CCC1=CC=C(CC[NH3+])C=C1_analysis,Cl,2,2,molecule_3,C10H18N2,0.09789459029761366,9.555783088417417,0.4830546896905503,10.136732368405582,6.0795570034687545,-0.38516009939293666
MAPbCl3_n2_[NH3+]CCC[NH3+]_analysis,Cl,2,1,molecule_1,C3H12N2,0.03469372078036371,7.118240270756873,0.5849522592838753,7.668498809260385,8.7050444561399,-0.5502585385035116
MAPbCl3_n2_[NH3+]CCC[NH3+]_analysis,Cl,2,2,molecule_3,C3H12N2,0.33714998652098094,7.272293733710715,0.639522366252011,7.5746661134417455,13.430045437323681,-0.30237237973103004
MAPbBr3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Br,3,1,molecule_0,C14H34N2,0.14837083794087097,14.868772145994974,0.38415300398147323,15.401295987917317,3.5814917109062283,-0.23578216604060226
MAPbBr3_n3_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Br,3,2,molecule_3,C14H34N2,0.284023994141596,11.864128945366202,0.2720034938333981,12.420156433341196,4.686627147559475,0.012020500308197901
MAPbCl3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,Cl,3,1,molecule_1,C10H26N2,0.8333857520060621,9.130115587013288,0.7311311678701204,10.69463250688947,17.135784371684817,0.10225458413594168
MAPbCl3_n3_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,Cl,3,2,molecule_4,C10H26N2,0.7092781411796691,9.55562163348776,0.6481283499679195,10.91302812463535,14.20531853616457,0.06114979121174968
MAPbI3_n3_[NH3+]C1=CC=C([NH3+])C=C1_analysis,I,3,1,molecule_0,C6H10N2,0.7946901183927201,7.752521094930484,0.7934842041764488,9.340695417499653,20.48590778563254,0.0012059142162712533
MAPbI3_n3_[NH3+]C1=CC=C([NH3+])C=C1_analysis,I,3,2,molecule_2,C6H10N2,0.5233887738176304,7.544302940504516,0.5251772596150746,8.592868973937222,13.898779538704254,-0.0017884857974441726
MAPbI3_n3_[NH3+]CCCC[NH3+]_analysis,I,3,1,molecule_0,C4H14N2,1.2860154624055058,6.633345207370062,1.2744330753128263,9.193793745088394,38.599657603730826,0.011582387092679447
MAPbI3_n3_[NH3+]CCCC[NH3+]_analysis,I,3,2,molecule_5,C4H14N2,1.0019879838336514,6.247530477926475,0.9909755096668916,8.240493971427018,31.90002034471064,0.011012474166759767
MAPbBr3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Br,1,1,molecule_0,C10H24N2,0.17696519727225282,11.748415097187856,0.2856829645337738,12.211063258993883,3.937962337717943,-0.10871776726152096
MAPbBr3_n1_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,Br,1,2,molecule_1,C10H24N2,0.5906977313913283,11.036061185819822,0.7463999495207307,12.373158866731881,12.115714641289674,-0.15570221812940244
MAPbI3_n2_[NH3+]CCC[NH3+]_analysis,I,2,1,molecule_0,C3H12N2,0.37854812610676747,4.130604673083777,0.37803059132579653,4.88718339051634,18.31641556895171,0.0005175347809709407
MAPbI3_n2_[NH3+]CCC[NH3+]_analysis,I,2,2,molecule_3,C3H12N2,0.37242545004298633,4.13794681796006,0.37689438982079726,4.887266657823844,18.10849372474985,-0.004468939777810932
MAPbCl3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,Cl,2,1,molecule_1,C9H24N2,0.061023874543521796,9.162401100286706,0.12025395152655453,9.103171023303673,1.978496947316614,-0.05923007698303274
MAPbCl3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,Cl,2,2,molecule_2,C9H24N2,1.3049623159320436,9.888465804454025,1.1988816766439616,12.39230979703003,25.320854034285155,0.10608063928808198
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+]_analysis,Cl,2,1,molecule_1,C8H22N2,0.32756486414897246,12.056592159024667,0.4801683722930245,12.864325395466667,6.699515300742656,-0.15260350814405205
MAPbCl3_n2_[NH3+]CCCCCCCC[NH3+]_analysis,Cl,2,2,molecule_2,C8H22N2,0.2934380620622741,12.113523701433751,0.4766631323430397,12.883624895839066,6.357367297792672,-0.18322507028076562
MAPbBr3_n3_[NH3+]CCCC[NH3+]_analysis,Br,3,1,molecule_1,C4H14N2,0.6336024535161339,6.222139573014059,1.0620618556677666,7.917803882197958,27.25210981344968,-0.4284594021516327
MAPbBr3_n3_[NH3+]CCCC[NH3+]_analysis,Br,3,2,molecule_5,C4H14N2,0.7787695187164736,6.215239065281103,0.9888033103504799,7.982811894348056,28.439337739086785,-0.21003379163400626
MAPbCl3_n2_[NH3+]CCCCCCC[NH3+]_analysis,Cl,2,1,molecule_1,C7H20N2,0.18028959291151447,8.850210155331402,0.21072993867083795,8.880650501090726,4.41819487582225,-0.030440345759323473
MAPbCl3_n2_[NH3+]CCCCCCC[NH3+]_analysis,Cl,2,2,molecule_2,C7H20N2,0.9397464031439655,11.508525193831435,0.6299758370933085,11.198754627780781,13.639647251053894,0.309770566050657
MAPbCl3_n1_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Cl,1,1,molecule_0,C12H30N2,0.04496825092412118,10.460064279256407,0.042817673460176585,10.547850203640706,0.8392484218131244,0.002150577463944592
MAPbCl3_n1_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Cl,1,2,molecule_1,C12H30N2,0.8320042232229913,14.815416246311301,0.8347232300318329,13.148688793056476,11.24995359931113,-0.0027190068088416286
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Br,3,1,molecule_0,C12H30N2,0.19508571303707237,11.303381485415029,0.891540748465756,12.390007946917857,9.613286633782321,-0.6964550354286837
MAPbBr3_n3_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,Br,3,2,molecule_4,C12H30N2,0.5668498007827263,12.57320577305479,0.45448702531599133,13.594542599153506,8.123121855585232,0.11236277546673495
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Br,3,1,molecule_3,C12H22N2,0.34491340373914775,8.207900083929156,0.8252453875760524,9.378058875244355,14.256494101412601,-0.4803319838369046
MAPbBr3_n3_[NH3+]CCCC1=CC=C(CCC[NH3+])C=C_analysis,Br,3,2,molecule_5,C12H22N2,0.30193565619622087,9.212271558181145,0.897010793127629,10.411218007504994,13.014666814278844,-0.5950751369314081
MAPbBr3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,Br,2,1,molecule_1,C10H26N2,0.46544845987440153,9.53519599494774,0.9167686604054219,10.917413115227564,14.495948704276204,-0.4513202005310204
MAPbBr3_n2_CC(C)(CC[NH3+])C(C)(C)CC[NH3+]_analysis,Br,2,2,molecule_2,C10H26N2,0.9631103272251245,10.137906537669295,0.3893354933448882,11.490352358239306,13.340484206919312,0.5737748338802362
MAPbBr3_n1_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,1,1,molecule_0,C9H24N2,0.44105479575099105,11.53427248122691,0.4226050739981142,12.397932350976014,7.4877706518099965,0.018449721752876846
MAPbBr3_n1_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,1,2,molecule_1,C9H24N2,0.34699114359873184,11.536874760285944,0.4089389696354492,12.292804873520124,6.552295391437925,-0.061947826036717335
MAPbI3_n1_[NH3+]CCCCCCCC[NH3+]_analysis,I,1,1,molecule_0,C8H22N2,0.1369105371761723,8.513477506813254,0.05609877253561952,8.320468197101462,2.26710306754588,0.08081176464055279
MAPbI3_n1_[NH3+]CCCCCCCC[NH3+]_analysis,I,1,2,molecule_1,C8H22N2,0.44237542777137,12.031904133450873,0.26743696522390487,11.856965670903406,5.8994186217114875,0.17493846254746515
MAPbI3_n1_[NH3+]CCC[NH3+]_analysis,I,1,1,molecule_0,C3H12N2,0.3798311476614352,4.092275281886683,0.4177084075593334,4.889814837107451,19.48890287881794,-0.0378772598978982
MAPbI3_n1_[NH3+]CCC[NH3+]_analysis,I,1,2,molecule_1,C3H12N2,0.4053489874474336,4.092119530334674,0.3924689549498588,4.889937472731966,19.49644765953459,0.0128800324975748
MAPbCl3_n1_[NH3+]CCCCCCCC[NH3+]_analysis,Cl,1,1,molecule_0,C8H22N2,0.45506194574136205,8.97925427780948,0.2622262742382064,8.26196605782991,7.9882827436150246,0.19283567150315567
MAPbCl3_n1_[NH3+]CCCCCCCC[NH3+]_analysis,Cl,1,2,molecule_1,C8H22N2,0.5403542578111805,11.244780607225538,1.1267455439222605,11.831171893336618,14.825543156104048,-0.5863912861110799
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,3,1,molecule_2,C9H24N2,0.5068579305864128,11.340862567975787,1.060068458775,12.907788957337198,13.816642076115832,-0.5532105281885872
MAPbBr3_n3_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,3,2,molecule_4,C9H24N2,0.504776701049144,10.637233695546616,0.6837081877679237,11.825718584363685,11.172875606884888,-0.1789314867187798
MAPbI3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,2,1,molecule_0,C14H34N2,0.19841373839046433,11.769971201475146,0.452090450217377,12.420475390082988,5.526812066679592,-0.25367671182691265
MAPbI3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,I,2,2,molecule_3,C14H34N2,1.138871429383855,12.835029890390278,1.0796409719675721,15.053542291741705,17.28482458005377,0.05923045741628297
MAPbBr3_n1_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,Br,1,1,molecule_0,C8H14N2,0.011520259365554163,9.408509561241523,0.752753201712489,10.149742503588458,8.123215011934278,-0.7412329423469349
MAPbBr3_n1_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,Br,1,2,molecule_1,C8H14N2,0.025597358772775372,6.87699801776495,0.5893489094330074,7.440749568425181,8.942074239620656,-0.5637515506602321
MAPbCl3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Cl,2,1,molecule_1,C14H34N2,1.240992505715502,13.084920917069686,0.919984357097745,15.245897779882931,16.515016609647105,0.32100814861775706
MAPbCl3_n2_CC(C)(CCCC[NH3+])C(C)(C)CCCC[N_analysis,Cl,2,2,molecule_2,C14H34N2,0.23152556662779117,11.104040592556142,0.21980437694630983,11.555370536130244,4.064555958816116,0.011721189681481337
MAPbI3_n2_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,2,1,molecule_0,C11H28N2,0.7681926845898468,10.443832653764217,0.744868623308904,11.956893961662969,14.487605824988073,0.023324061280942776
MAPbI3_n2_CC(C)(CCCC[NH3+])CCCC[NH3+]_analysis,I,2,2,molecule_1,C11H28N2,0.7262255394015781,10.443916176470845,0.7847224278593975,11.954864143731822,14.467254827887249,-0.05849688845781942
MAPbI3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,I,2,1,molecule_1,C10H24N2,0.42201855343942707,7.219869020963116,0.9084186512899141,8.550306225692458,18.427442393572168,-0.486400097850487
MAPbI3_n2_[NH3+]CCC1CCC(CC[NH3+])CC1_analysis,I,2,2,molecule_3,C10H24N2,0.8525717996252515,8.653307761315864,0.8396703476331123,10.345549908574228,19.556014808850776,0.012901451992139212
MAPbCl3_n3_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Cl,3,1,molecule_2,C8H22N2,0.48061300802483414,8.232051197995265,0.29425009754711096,9.006914303567209,9.412758581489944,0.1863629104777232
MAPbCl3_n3_CC(C)(C[NH3+])C(C)(C)C[NH3+]_analysis,Cl,3,2,molecule_4,C8H22N2,0.36261268007203157,8.560222388949466,0.30603711902817265,9.228872188049671,7.811126495537961,0.05657556104385891
MAPbBr3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,2,1,molecule_1,C9H24N2,0.6082060718254844,11.320101569256963,0.5372647439272257,12.465572385009672,10.118909346746236,0.07094132789825869
MAPbBr3_n2_[NH3+]CCCCCCCCC[NH3+]_analysis,Br,2,2,molecule_2,C9H24N2,0.2887949867206558,11.317806495357155,0.5314766297303657,12.138078111808177,7.247620082456059,-0.2426816430097099
MAPbCl3_n1_[NH3+]CCCCCCCCCC[NH3+]_analysis,Cl,1,1,molecule_0,C10H26N2,0.9511338113372726,12.62627863614084,1.4665979413133667,15.04401038879148,19.148411201145542,-0.5154641299760941
MAPbCl3_n1_[NH3+]CCCCCCCCCC[NH3+]_analysis,Cl,1,2,molecule_1,C10H26N2,0.34266180051313005,10.855413537914956,0.6983402659113501,9.814411471490477,9.589704369976767,-0.35567846539822007
MAPbBr3_n2_[NH3+]CC1CCC(C[NH3+])CC1_analysis,Br,2,1,molecule_1,C8H20N2,0.08823592004331571,5.7275903760659705,0.9285838267969461,6.567938282819601,17.75301095359879,-0.8403479067536304
MAPbBr3_n2_[NH3+]CC1CCC(C[NH3+])CC1_analysis,Br,2,2,molecule_2,C8H20N2,0.6365353197440761,5.779010732332285,0.18399281364411696,6.599538865720478,14.198418577032914,0.4525425060999591
MAPbBr3_n3_[NH3+]CCCCCCCCCC[NH3+]_analysis,Br,3,1,molecule_1,C10H26N2,0.40092617271615927,11.461360962936105,0.5910934763984181,12.45338061205068,8.655339032795348,-0.19016730368225887
MAPbBr3_n3_[NH3+]CCCCCCCCCC[NH3+]_analysis,Br,3,2,molecule_4,C10H26N2,0.6685519417413278,12.102585747622816,0.7191504766906307,13.490288166054775,11.466164730165454,-0.05059853494930289
MAPbI3_n1_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,1,1,molecule_0,C8H14N2,0.9337022712678543,8.335850751636578,0.9387829384464642,10.208335961350896,22.463036653417692,-0.005080667178609888
MAPbI3_n1_[NH3+]CC1=CC=C(C[NH3+])C=C1_analysis,I,1,2,molecule_1,C8H14N2,0.9159386434598955,8.310054943054746,0.8638905076337975,10.08988409414844,21.41777838161241,0.05204813582609802
MAPbBr3_n2_[NH3+]CCC[NH3+]_analysis,Br,2,1,molecule_1,C3H12N2,0.2014378659651599,4.09735214656524,0.5867573865799202,4.88554739911032,19.236697856341554,-0.38531952061476027
MAPbBr3_n2_[NH3+]CCC[NH3+]_analysis,Br,2,2,molecule_3,C3H12N2,0.44310892711773464,4.064589051273758,0.3825569846876993,4.890254963079192,20.313638141270083,0.060551942430035366
MAPbBr3_n1_[NH3+]CCCCCCC[NH3+]_analysis,Br,1,1,molecule_0,C7H20N2,0.41512397357849234,9.095925714031736,0.4333105075555119,9.944360195165737,9.327632038871817,-0.01818653397701958
MAPbBr3_n1_[NH3+]CCCCCCC[NH3+]_analysis,Br,1,2,molecule_1,C7H20N2,0.3879575390493587,9.096176832070928,0.3825681362765355,9.866702507396822,8.47087396772242,0.005389402772823182
MAPbI3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,I,2,1,molecule_0,C12H30N2,1.0777374416553074,9.566651100761852,0.6333864647521595,11.27777500716932,17.88634171336299,0.44435097690314784
MAPbI3_n2_CC(C)(CCC[NH3+])C(C)(C)CCC[NH3_analysis,I,2,2,molecule_2,C12H30N2,1.9495759427555535,10.553304405542665,1.5211415235520807,14.024021871850298,32.887495072015454,0.4284344192034728
MAPbCl3_n1_[NH3+]CCCCC[NH3+]_analysis,Cl,1,1,molecule_0,C5H16N2,0.3521511820877706,6.665284523546065,0.34058174029739174,7.358017445931227,10.393148558594683,0.011569441790378832
